Registration id,Course Instance,Student id,Status,Grade
I-299619980219-0187,I-2996,19980219-0187,not started,
I-131219980219-0187,I-1312,19980219-0187,registered,
I-131019980219-0187,I-1310,19980219-0187,withdrawn,
I-477219980219-0187,I-4772,19980219-0187,registered,
I-143219980219-0187,I-1432,19980219-0187,completed,5.0
I-143319980219-0187,I-1433,19980219-0187,not started,
I-143419980219-0187,I-1434,19980219-0187,withdrawn,
I-227519980219-0187,I-2275,19980219-0187,registered,
I-292619970601-0188,I-2926,19970601-0188,completed,4.0
I-271319970601-0188,I-2713,19970601-0188,withdrawn,
I-271419970601-0188,I-2714,19970601-0188,completed,5.0
I-271719970601-0188,I-2717,19970601-0188,withdrawn,
I-282219970601-0188,I-2822,19970601-0188,not started,
I-282319970601-0188,I-2823,19970601-0188,registered,
I-282419970601-0188,I-2824,19970601-0188,registered,
I-198419970601-0188,I-1984,19970601-0188,completed,4.0
I-100119980928-0189,I-1001,19980928-0189,withdrawn,
I-90019980928-0189,I-900,19980928-0189,registered,
I-36719980928-0189,I-367,19980928-0189,completed,4.0
I-111319980928-0189,I-1113,19980928-0189,not started,
I-112219980928-0189,I-1122,19980928-0189,not started,
I-112419980928-0189,I-1124,19980928-0189,withdrawn,
I-70619980928-0189,I-706,19980928-0189,withdrawn,
I-81119980928-0189,I-811,19980928-0189,registered,
I-6419980928-0189,I-64,19980928-0189,registered,
I-144219980928-0189,I-1442,19980928-0189,not started,
I-112619980928-0189,I-1126,19980928-0189,completed,3.0
I-174619980928-0189,I-1746,19980928-0189,not started,
I-456819980928-0189,I-4568,19980928-0189,not started,
I-123519980928-0189,I-1235,19980928-0189,not started,
I-123819980928-0189,I-1238,19980928-0189,registered,
I-123719980928-0189,I-1237,19980928-0189,completed,5.0
I-124119980928-0189,I-1241,19980928-0189,withdrawn,
I-468619980617-0190,I-4686,19980617-0190,registered,
I-447919980617-0190,I-4479,19980617-0190,not started,
I-39019980617-0190,I-390,19980617-0190,completed,3.0
I-81719980617-0190,I-817,19980617-0190,withdrawn,
I-480819980617-0190,I-4808,19980617-0190,registered,
I-481019980617-0190,I-4810,19980617-0190,registered,
I-512419980617-0190,I-5124,19980617-0190,completed,3.0
I-481319980617-0190,I-4813,19980617-0190,withdrawn,
I-147519980617-0190,I-1475,19980617-0190,registered,
I-491919980617-0190,I-4919,19980617-0190,withdrawn,
I-492019980617-0190,I-4920,19980617-0190,registered,
I-167819980617-0190,I-1678,19980617-0190,withdrawn,
I-267519990709-0191,I-2675,19990709-0191,completed,3.0
I-445419990709-0191,I-4454,19990709-0191,not started,
I-162619990709-0191,I-1626,19990709-0191,completed,3.0
I-413419990709-0191,I-4134,19990709-0191,withdrawn,
I-279419990709-0191,I-2794,19990709-0191,registered,
I-434619990709-0191,I-4346,19990709-0191,registered,
I-280019990709-0191,I-2800,19990709-0191,completed,4.0
I-435119990709-0191,I-4351,19990709-0191,not started,
I-531219990624-0192,I-5312,19990624-0192,completed,3.0
I-342319990624-0192,I-3423,19990624-0192,registered,
I-123219990624-0192,I-1232,19990624-0192,not started,
I-133519990624-0192,I-1335,19990624-0192,not started,
I-352719990624-0192,I-3527,19990624-0192,completed,4.0
I-352819990624-0192,I-3528,19990624-0192,not started,
I-7619990624-0192,I-76,19990624-0192,completed,3.0
I-292719990624-0192,I-2927,19990624-0192,not started,
I-538919951001-0193,I-5389,19951001-0193,not started,
I-98419951001-0193,I-984,19951001-0193,completed,4.0
I-98719951001-0193,I-987,19951001-0193,not started,
I-98619951001-0193,I-986,19951001-0193,not started,
I-3419951001-0193,I-34,19951001-0193,registered,
I-99019951001-0193,I-990,19951001-0193,registered,
I-151519951001-0193,I-1515,19951001-0193,completed,4.0
I-161819951001-0193,I-1618,19951001-0193,not started,
I-110219951001-0193,I-1102,19951001-0193,withdrawn,
I-110419951001-0193,I-1104,19951001-0193,not started,
I-215819951001-0193,I-2158,19951001-0193,registered,
I-163819951001-0193,I-1638,19951001-0193,completed,4.0
I-121819951001-0193,I-1218,19951001-0193,completed,4.0
I-248219951001-0193,I-2482,19951001-0193,not started,
I-122719951001-0193,I-1227,19951001-0193,withdrawn,
I-393619980906-0194,I-3936,19980906-0194,completed,4.0
I-175119980906-0194,I-1751,19980906-0194,not started,
I-81119980906-0194,I-811,19980906-0194,not started,
I-270319980906-0194,I-2703,19980906-0194,completed,4.0
I-219019980906-0194,I-2190,19980906-0194,not started,
I-281319980906-0194,I-2813,19980906-0194,registered,
I-208419980906-0194,I-2084,19980906-0194,not started,
I-229519980906-0194,I-2295,19980906-0194,not started,
I-195619980824-0195,I-1956,19980824-0195,withdrawn,
I-36419980824-0195,I-364,19980824-0195,withdrawn,
I-36519980824-0195,I-365,19980824-0195,withdrawn,
I-446219980824-0195,I-4462,19980824-0195,not started,
I-36619980824-0195,I-366,19980824-0195,registered,
I-37219980824-0195,I-372,19980824-0195,completed,4.0
I-59019980824-0195,I-590,19980824-0195,not started,
I-549719980824-0195,I-5497,19980824-0195,withdrawn,
I-206319980824-0195,I-2063,19980824-0195,withdrawn,
I-552019980824-0195,I-5520,19980824-0195,completed,4.0
I-36919980824-0195,I-369,19980824-0195,completed,5.0
I-547519980824-0195,I-5475,19980824-0195,completed,4.0
I-259119980824-0195,I-2591,19980824-0195,registered,
I-48219980824-0195,I-482,19980824-0195,completed,5.0
I-446619980824-0195,I-4466,19980824-0195,completed,3.0
I-48719980824-0195,I-487,19980824-0195,completed,5.0
I-60219980824-0195,I-602,19980824-0195,completed,4.0
I-60519980824-0195,I-605,19980824-0195,completed,4.0
I-60419980824-0195,I-604,19980824-0195,not started,
I-469219980824-0195,I-4692,19980824-0195,not started,
I-216819970416-0196,I-2168,19970416-0196,withdrawn,
I-80519970416-0196,I-805,19970416-0196,registered,
I-143519970416-0196,I-1435,19970416-0196,withdrawn,
I-403519970416-0196,I-4035,19970416-0196,withdrawn,
I-227719970416-0196,I-2277,19970416-0196,not started,
I-227619970416-0196,I-2276,19970416-0196,registered,
I-228219970416-0196,I-2282,19970416-0196,completed,5.0
I-100719970416-0196,I-1007,19970416-0196,withdrawn,
I-330819970416-0196,I-3308,19970416-0196,not started,
I-153619970416-0196,I-1536,19970416-0196,not started,
I-425719970416-0196,I-4257,19970416-0196,not started,
I-238919970416-0196,I-2389,19970416-0196,withdrawn,
I-175619970416-0196,I-1756,19970416-0196,registered,
I-239219970416-0196,I-2392,19970416-0196,completed,5.0
I-156119970121-0197,I-1561,19970121-0197,withdrawn,
I-364519970121-0197,I-3645,19970121-0197,withdrawn,
I-157019970121-0197,I-1570,19970121-0197,completed,3.0
I-271819970121-0197,I-2718,19970121-0197,completed,5.0
I-166919970121-0197,I-1669,19970121-0197,not started,
I-534319970121-0197,I-5343,19970121-0197,registered,
I-10219970121-0197,I-102,19970121-0197,withdrawn,
I-482319970121-0197,I-4823,19970121-0197,not started,
I-291219981018-0198,I-2912,19981018-0198,not started,
I-291619981018-0198,I-2916,19981018-0198,withdrawn,
I-291719981018-0198,I-2917,19981018-0198,withdrawn,
I-362119981018-0198,I-3621,19981018-0198,withdrawn,
I-302319981018-0198,I-3023,19981018-0198,registered,
I-490419981018-0198,I-4904,19981018-0198,completed,3.0
I-302619981018-0198,I-3026,19981018-0198,registered,
I-373819981018-0198,I-3738,19981018-0198,not started,
I-529719990323-0199,I-5297,19990323-0199,withdrawn,
I-68619990323-0199,I-686,19990323-0199,not started,
I-68719990323-0199,I-687,19990323-0199,registered,
I-69119990323-0199,I-691,19990323-0199,withdrawn,
I-79619990323-0199,I-796,19990323-0199,withdrawn,
I-79819990323-0199,I-798,19990323-0199,registered,
I-122619990323-0199,I-1226,19990323-0199,withdrawn,
I-80619990323-0199,I-806,19990323-0199,withdrawn,
I-259419990323-0199,I-2594,19990323-0199,withdrawn,
I-90619990323-0199,I-906,19990323-0199,not started,
I-185219990323-0199,I-1852,19990323-0199,withdrawn,
I-488919990323-0199,I-4889,19990323-0199,registered,
I-313119930508-0061,I-3131,19930508-0061,registered,
I-187919930508-0061,I-1879,19930508-0061,completed,3.0
I-250819930508-0061,I-2508,19930508-0061,not started,
I-313519930508-0061,I-3135,19930508-0061,registered,
I-313319930508-0061,I-3133,19930508-0061,withdrawn,
I-304019930508-0061,I-3040,19930508-0061,not started,
I-314019930508-0061,I-3140,19930508-0061,withdrawn,
I-364319930508-0061,I-3643,19930508-0061,not started,
I-146519930508-0061,I-1465,19930508-0061,withdrawn,
I-324019930508-0061,I-3240,19930508-0061,registered,
I-324119930508-0061,I-3241,19930508-0061,not started,
I-324219930508-0061,I-3242,19930508-0061,registered,
I-534619930508-0061,I-5346,19930508-0061,completed,4.0
I-315019930508-0061,I-3150,19930508-0061,not started,
I-376419930508-0061,I-3764,19930508-0061,completed,3.0
I-335919930508-0061,I-3359,19930508-0061,completed,3.0
I-262819930508-0061,I-2628,19930508-0061,withdrawn,
I-534719930508-0061,I-5347,19930508-0061,withdrawn,
I-158119930508-0061,I-1581,19930508-0061,not started,
I-546219930508-0061,I-5462,19930508-0061,not started,
I-34719931118-0062,I-347,19931118-0062,completed,3.0
I-141319931118-0062,I-1413,19931118-0062,registered,
I-67919931118-0062,I-679,19931118-0062,withdrawn,
I-380319931118-0062,I-3803,19931118-0062,withdrawn,
I-204419931118-0062,I-2044,19931118-0062,not started,
I-68319931118-0062,I-683,19931118-0062,completed,3.0
I-68219931118-0062,I-682,19931118-0062,registered,
I-412619931118-0062,I-4126,19931118-0062,completed,4.0
I-77719931118-0062,I-777,19931118-0062,registered,
I-78819931118-0062,I-788,19931118-0062,withdrawn,
I-79119931118-0062,I-791,19931118-0062,registered,
I-57019931118-0062,I-570,19931118-0062,withdrawn,
I-79019931118-0062,I-790,19931118-0062,withdrawn,
I-89819931118-0062,I-898,19931118-0062,withdrawn,
I-100219931118-0062,I-1002,19931118-0062,completed,3.0
I-90419931118-0062,I-904,19931118-0062,not started,
I-16519931118-0062,I-165,19931118-0062,withdrawn,
I-405719900520-0063,I-4057,19900520-0063,completed,3.0
I-531919900520-0063,I-5319,19900520-0063,completed,4.0
I-532019900520-0063,I-5320,19900520-0063,not started,
I-7519900520-0063,I-75,19900520-0063,not started,
I-532119900520-0063,I-5321,19900520-0063,withdrawn,
I-532419900520-0063,I-5324,19900520-0063,not started,
I-426719900520-0063,I-4267,19900520-0063,completed,3.0
I-532319900520-0063,I-5323,19900520-0063,completed,5.0
I-363119900520-0063,I-3631,19900520-0063,completed,4.0
I-407119900520-0063,I-4071,19900520-0063,withdrawn,
I-543719900520-0063,I-5437,19900520-0063,completed,4.0
I-19319900520-0063,I-193,19900520-0063,completed,3.0
I-543919900520-0063,I-5439,19900520-0063,not started,
I-443719900124-0064,I-4437,19900124-0064,registered,
I-34419900124-0064,I-344,19900124-0064,not started,
I-236119900124-0064,I-2361,19900124-0064,registered,
I-34819900124-0064,I-348,19900124-0064,not started,
I-34919900124-0064,I-349,19900124-0064,registered,
I-34619900124-0064,I-346,19900124-0064,completed,3.0
I-14019900124-0064,I-140,19900124-0064,not started,
I-35119900124-0064,I-351,19900124-0064,not started,
I-380219900124-0064,I-3802,19900124-0064,registered,
I-68119900124-0064,I-681,19900124-0064,withdrawn,
I-14819900124-0064,I-148,19900124-0064,withdrawn,
I-46119900124-0064,I-461,19900124-0064,withdrawn,
I-25519900124-0064,I-255,19900124-0064,not started,
I-46319900124-0064,I-463,19900124-0064,not started,
I-172719900124-0064,I-1727,19900124-0064,completed,4.0
I-46219900124-0064,I-462,19900124-0064,completed,4.0
I-547419900124-0064,I-5474,19900124-0064,completed,4.0
I-551819900124-0064,I-5518,19900124-0064,not started,
I-46619900124-0064,I-466,19900124-0064,completed,3.0
I-131019900124-0064,I-1310,19900124-0064,registered,
I-47119900124-0064,I-471,19900124-0064,registered,
I-142619900124-0064,I-1426,19900124-0064,withdrawn,
I-549519900124-0064,I-5495,19900124-0064,registered,
I-154019900124-0064,I-1540,19900124-0064,registered,
I-58219900124-0064,I-582,19900124-0064,not started,
I-530719900124-0064,I-5307,19900124-0064,completed,3.0
I-58319900124-0064,I-583,19900124-0064,withdrawn,
I-151419920122-0065,I-1514,19920122-0065,registered,
I-529119920122-0065,I-5291,19920122-0065,withdrawn,
I-349819920122-0065,I-3498,19920122-0065,completed,4.0
I-151719920122-0065,I-1517,19920122-0065,withdrawn,
I-360819920122-0065,I-3608,19920122-0065,completed,4.0
I-310019920122-0065,I-3100,19920122-0065,registered,
I-162719920122-0065,I-1627,19920122-0065,withdrawn,
I-163019920122-0065,I-1630,19920122-0065,withdrawn,
I-246219931203-0066,I-2462,19931203-0066,registered,
I-412819931203-0066,I-4128,19931203-0066,registered,
I-120019931203-0066,I-1200,19931203-0066,not started,
I-88119931203-0066,I-881,19931203-0066,completed,3.0
I-370719931203-0066,I-3707,19931203-0066,completed,3.0
I-433319931203-0066,I-4333,19931203-0066,registered,
I-424219931203-0066,I-4242,19931203-0066,registered,
I-371419931203-0066,I-3714,19931203-0066,completed,4.0
I-198119910421-0067,I-1981,19910421-0067,registered,
I-427719910421-0067,I-4277,19910421-0067,completed,4.0
I-103619910421-0067,I-1036,19910421-0067,withdrawn,
I-354019910421-0067,I-3540,19910421-0067,registered,
I-523719910421-0067,I-5237,19910421-0067,registered,
I-438619910421-0067,I-4386,19910421-0067,not started,
I-209919910421-0067,I-2099,19910421-0067,completed,4.0
I-210019910421-0067,I-2100,19910421-0067,withdrawn,
I-546019910421-0067,I-5460,19910421-0067,withdrawn,
I-221419910421-0067,I-2214,19910421-0067,withdrawn,
I-221619910421-0067,I-2216,19910421-0067,completed,5.0
I-546119910421-0067,I-5461,19910421-0067,not started,
I-221719910421-0067,I-2217,19910421-0067,not started,
I-222019910421-0067,I-2220,19910421-0067,completed,3.0
I-74319910421-0067,I-743,19910421-0067,completed,4.0
I-221919910421-0067,I-2219,19910421-0067,registered,
I-36219910514-0068,I-362,19910514-0068,withdrawn,
I-300319910514-0068,I-3003,19910514-0068,registered,
I-529619910514-0068,I-5296,19910514-0068,completed,5.0
I-370719910514-0068,I-3707,19910514-0068,not started,
I-529419910514-0068,I-5294,19910514-0068,registered,
I-340519910514-0068,I-3405,19910514-0068,registered,
I-529819910514-0068,I-5298,19910514-0068,registered,
I-529719910514-0068,I-5297,19910514-0068,withdrawn,
I-540819910514-0068,I-5408,19910514-0068,registered,
I-122419910514-0068,I-1224,19910514-0068,withdrawn,
I-541119910514-0068,I-5411,19910514-0068,withdrawn,
I-425119910514-0068,I-4251,19910514-0068,registered,
I-198419911116-0069,I-1984,19911116-0069,withdrawn,
I-293219911116-0069,I-2932,19911116-0069,not started,
I-240919911116-0069,I-2409,19911116-0069,registered,
I-522819911116-0069,I-5228,19911116-0069,completed,5.0
I-304219911116-0069,I-3042,19911116-0069,completed,5.0
I-305019911116-0069,I-3050,19911116-0069,registered,
I-304819911116-0069,I-3048,19911116-0069,completed,5.0
I-304919911116-0069,I-3049,19911116-0069,registered,
I-20519911116-0069,I-205,19911116-0069,withdrawn,
I-73619911116-0069,I-736,19911116-0069,completed,5.0
I-291219920828-0070,I-2912,19920828-0070,registered,
I-291619920828-0070,I-2916,19920828-0070,not started,
I-541819920828-0070,I-5418,19920828-0070,withdrawn,
I-311819920828-0070,I-3118,19920828-0070,completed,4.0
I-291319920828-0070,I-2913,19920828-0070,not started,
I-311919920828-0070,I-3119,19920828-0070,withdrawn,
I-362119920828-0070,I-3621,19920828-0070,withdrawn,
I-38119920828-0070,I-381,19920828-0070,completed,3.0
I-393419920828-0070,I-3934,19920828-0070,withdrawn,
I-291919920828-0070,I-2919,19920828-0070,registered,
I-302319920828-0070,I-3023,19920828-0070,registered,
I-373819920828-0070,I-3738,19920828-0070,completed,5.0
I-303119920828-0070,I-3031,19920828-0070,not started,
I-302919920828-0070,I-3029,19920828-0070,not started,
I-226219901029-0071,I-2262,19901029-0071,withdrawn,
I-466219901029-0071,I-4662,19901029-0071,not started,
I-497819901029-0071,I-4978,19901029-0071,withdrawn,
I-227119901029-0071,I-2271,19901029-0071,not started,
I-226919901029-0071,I-2269,19901029-0071,not started,
I-226719901029-0071,I-2267,19901029-0071,not started,
I-205019901029-0071,I-2050,19901029-0071,not started,
I-237819901029-0071,I-2378,19901029-0071,registered,
I-237919901029-0071,I-2379,19901029-0071,withdrawn,
I-520119901029-0071,I-5201,19901029-0071,completed,5.0
I-320919901029-0071,I-3209,19901029-0071,registered,
I-238219901029-0071,I-2382,19901029-0071,completed,5.0
I-455919901029-0071,I-4559,19901029-0071,registered,
I-300819901029-0071,I-3008,19901029-0071,not started,
I-382019901029-0071,I-3820,19901029-0071,withdrawn,
I-227319901029-0071,I-2273,19901029-0071,withdrawn,
I-247719920206-0072,I-2477,19920206-0072,withdrawn,
I-58519920206-0072,I-585,19920206-0072,completed,3.0
I-311419920206-0072,I-3114,19920206-0072,completed,4.0
I-259119920206-0072,I-2591,19920206-0072,registered,
I-70819920206-0072,I-708,19920206-0072,registered,
I-59519920206-0072,I-595,19920206-0072,not started,
I-425419920206-0072,I-4254,19920206-0072,completed,5.0
I-292619920602-0073,I-2926,19920602-0073,completed,4.0
I-61019920602-0073,I-610,19920602-0073,not started,
I-271719920602-0073,I-2717,19920602-0073,completed,5.0
I-145819920602-0073,I-1458,19920602-0073,withdrawn,
I-282219920602-0073,I-2822,19920602-0073,not started,
I-157019920602-0073,I-1570,19920602-0073,registered,
I-282319920602-0073,I-2823,19920602-0073,completed,5.0
I-103619920602-0073,I-1036,19920602-0073,completed,3.0
I-443719900201-0074,I-4437,19900201-0074,completed,4.0
I-34419900201-0074,I-344,19900201-0074,withdrawn,
I-413219900201-0074,I-4132,19900201-0074,completed,4.0
I-34919900201-0074,I-349,19900201-0074,not started,
I-34819900201-0074,I-348,19900201-0074,registered,
I-267219900201-0074,I-2672,19900201-0074,not started,
I-547219900201-0074,I-5472,19900201-0074,not started,
I-14819900201-0074,I-148,19900201-0074,completed,4.0
I-46119900201-0074,I-461,19900201-0074,not started,
I-46219900201-0074,I-462,19900201-0074,completed,3.0
I-46319900201-0074,I-463,19900201-0074,completed,4.0
I-25519900201-0074,I-255,19900201-0074,registered,
I-47019900201-0074,I-470,19900201-0074,not started,
I-547319900201-0074,I-5473,19900201-0074,registered,
I-551819900201-0074,I-5518,19900201-0074,not started,
I-46919900201-0074,I-469,19900201-0074,completed,3.0
I-549519900201-0074,I-5495,19900201-0074,not started,
I-381819900201-0074,I-3818,19900201-0074,completed,3.0
I-46619900201-0074,I-466,19900201-0074,registered,
I-131019900201-0074,I-1310,19900201-0074,registered,
I-58119900201-0074,I-581,19900201-0074,not started,
I-58219900201-0074,I-582,19900201-0074,registered,
I-247819900201-0074,I-2478,19900201-0074,registered,
I-58319900201-0074,I-583,19900201-0074,completed,5.0
I-174319900201-0074,I-1743,19900201-0074,registered,
I-58919900201-0074,I-589,19900201-0074,withdrawn,
I-372019900201-0074,I-3720,19900201-0074,withdrawn,
I-456319900201-0074,I-4563,19900201-0074,not started,
I-58619900201-0074,I-586,19900201-0074,completed,3.0
I-151419920226-0075,I-1514,19920226-0075,completed,3.0
I-99119920226-0075,I-991,19920226-0075,withdrawn,
I-151619920226-0075,I-1516,19920226-0075,registered,
I-204119920226-0075,I-2041,19920226-0075,withdrawn,
I-162519920226-0075,I-1625,19920226-0075,not started,
I-310019920226-0075,I-3100,19920226-0075,not started,
I-162719920226-0075,I-1627,19920226-0075,withdrawn,
I-487119920226-0075,I-4871,19920226-0075,withdrawn,
I-497319900619-0076,I-4973,19900619-0076,registered,
I-162319900619-0076,I-1623,19900619-0076,not started,
I-318819900619-0076,I-3188,19900619-0076,withdrawn,
I-359719900619-0076,I-3597,19900619-0076,completed,3.0
I-529519900619-0076,I-5295,19900619-0076,not started,
I-194419900619-0076,I-1944,19900619-0076,completed,5.0
I-143019900619-0076,I-1430,19900619-0076,withdrawn,
I-370919900619-0076,I-3709,19900619-0076,completed,3.0
I-340019910122-0077,I-3400,19910122-0077,withdrawn,
I-340119910122-0077,I-3401,19910122-0077,completed,3.0
I-205019910122-0077,I-2050,19910122-0077,not started,
I-340319910122-0077,I-3403,19910122-0077,withdrawn,
I-99619910122-0077,I-996,19910122-0077,not started,
I-89019910122-0077,I-890,19910122-0077,registered,
I-341019910122-0077,I-3410,19910122-0077,withdrawn,
I-340719910122-0077,I-3407,19910122-0077,withdrawn,
I-341119910122-0077,I-3411,19910122-0077,completed,4.0
I-340619910122-0077,I-3406,19910122-0077,not started,
I-467019910122-0077,I-4670,19910122-0077,completed,4.0
I-351219910122-0077,I-3512,19910122-0077,completed,4.0
I-351419910122-0077,I-3514,19910122-0077,not started,
I-279619910122-0077,I-2796,19910122-0077,completed,3.0
I-152219910820-0078,I-1522,19910820-0078,completed,3.0
I-4619910820-0078,I-46,19910820-0078,withdrawn,
I-152819910820-0078,I-1528,19910820-0078,registered,
I-152419910820-0078,I-1524,19910820-0078,completed,4.0
I-152519910820-0078,I-1525,19910820-0078,not started,
I-163219910820-0078,I-1632,19910820-0078,completed,4.0
I-247719910820-0078,I-2477,19910820-0078,withdrawn,
I-248419910820-0078,I-2484,19910820-0078,registered,
I-163419910820-0078,I-1634,19910820-0078,not started,
I-288319931212-0079,I-2883,19931212-0079,completed,3.0
I-88619931212-0079,I-886,19931212-0079,not started,
I-256819931212-0079,I-2568,19931212-0079,completed,3.0
I-236219931212-0079,I-2362,19931212-0079,registered,
I-299619931212-0079,I-2996,19931212-0079,registered,
I-299719931212-0079,I-2997,19931212-0079,completed,5.0
I-300019931212-0079,I-3000,19931212-0079,completed,5.0
I-299919931212-0079,I-2999,19931212-0079,registered,
I-133919900321-0080,I-1339,19900321-0080,not started,
I-101819900321-0080,I-1018,19900321-0080,withdrawn,
I-500219900321-0080,I-5002,19900321-0080,withdrawn,
I-102019900321-0080,I-1020,19900321-0080,withdrawn,
I-166119900321-0080,I-1661,19900321-0080,withdrawn,
I-261619900321-0080,I-2616,19900321-0080,registered,
I-481419900321-0080,I-4814,19900321-0080,withdrawn,
I-261719900321-0080,I-2617,19900321-0080,withdrawn,
I-449519900321-0080,I-4495,19900321-0080,not started,
I-83719900321-0080,I-837,19900321-0080,not started,
I-130019910206-0081,I-1300,19910206-0081,not started,
I-130119910206-0081,I-1301,19910206-0081,not started,
I-130619910206-0081,I-1306,19910206-0081,registered,
I-380519910206-0081,I-3805,19910206-0081,completed,3.0
I-247119910206-0081,I-2471,19910206-0081,not started,
I-205119910206-0081,I-2051,19910206-0081,registered,
I-142519910206-0081,I-1425,19910206-0081,not started,
I-142619910206-0081,I-1426,19910206-0081,withdrawn,
I-433819930829-0082,I-4338,19930829-0082,completed,3.0
I-466819930829-0082,I-4668,19930829-0082,withdrawn,
I-121319930829-0082,I-1213,19930829-0082,completed,5.0
I-529219930829-0082,I-5292,19930829-0082,not started,
I-47219930829-0082,I-472,19930829-0082,completed,3.0
I-47419930829-0082,I-474,19930829-0082,registered,
I-80419930829-0082,I-804,19930829-0082,withdrawn,
I-551919930829-0082,I-5519,19930829-0082,registered,
I-112319930829-0082,I-1123,19930829-0082,completed,4.0
I-59219930829-0082,I-592,19930829-0082,registered,
I-59619930829-0082,I-596,19930829-0082,completed,4.0
I-372819930829-0082,I-3728,19930829-0082,completed,3.0
I-455119900317-0083,I-4551,19900317-0083,withdrawn,
I-498119900317-0083,I-4981,19900317-0083,completed,5.0
I-360819900317-0083,I-3608,19900317-0083,completed,5.0
I-381219900317-0083,I-3812,19900317-0083,not started,
I-392319900317-0083,I-3923,19900317-0083,completed,5.0
I-477619900317-0083,I-4776,19900317-0083,withdrawn,
I-47619900317-0083,I-476,19900317-0083,withdrawn,
I-174319900317-0083,I-1743,19900317-0083,registered,
I-404319900317-0083,I-4043,19900317-0083,not started,
I-521119900317-0083,I-5211,19900317-0083,withdrawn,
I-479319900317-0083,I-4793,19900317-0083,withdrawn,
I-404719900317-0083,I-4047,19900317-0083,registered,
I-531419900317-0083,I-5314,19900317-0083,not started,
I-59219900317-0083,I-592,19900317-0083,not started,
I-248919900317-0083,I-2489,19900317-0083,completed,4.0
I-405019900317-0083,I-4050,19900317-0083,withdrawn,
I-417719910214-0084,I-4177,19910214-0084,completed,3.0
I-176619910214-0084,I-1766,19910214-0084,not started,
I-502019910214-0084,I-5020,19910214-0084,completed,5.0
I-176819910214-0084,I-1768,19910214-0084,completed,3.0
I-176719910214-0084,I-1767,19910214-0084,not started,
I-459819910214-0084,I-4598,19910214-0084,registered,
I-177119910214-0084,I-1771,19910214-0084,completed,4.0
I-82719910214-0084,I-827,19910214-0084,registered,
I-177619910214-0084,I-1776,19910214-0084,registered,
I-282519910214-0084,I-2825,19910214-0084,completed,4.0
I-534119910214-0084,I-5341,19910214-0084,withdrawn,
I-188119910214-0084,I-1881,19910214-0084,completed,3.0
I-220819910214-0084,I-2208,19910214-0084,not started,
I-188219910214-0084,I-1882,19910214-0084,completed,3.0
I-4319901002-0085,I-43,19901002-0085,withdrawn,
I-46519901002-0085,I-465,19901002-0085,completed,4.0
I-173019901002-0085,I-1730,19901002-0085,registered,
I-172919901002-0085,I-1729,19901002-0085,completed,4.0
I-172819901002-0085,I-1728,19901002-0085,withdrawn,
I-173119901002-0085,I-1731,19901002-0085,not started,
I-173519901002-0085,I-1735,19901002-0085,not started,
I-184119901002-0085,I-1841,19901002-0085,not started,
I-456019901002-0085,I-4560,19901002-0085,not started,
I-79919901002-0085,I-799,19901002-0085,completed,3.0
I-184319901002-0085,I-1843,19901002-0085,withdrawn,
I-361919901002-0085,I-3619,19901002-0085,registered,
I-443719930228-0086,I-4437,19930228-0086,withdrawn,
I-34419930228-0086,I-344,19930228-0086,completed,5.0
I-34519930228-0086,I-345,19930228-0086,not started,
I-34919930228-0086,I-349,19930228-0086,registered,
I-350119930228-0086,I-3501,19930228-0086,completed,4.0
I-413219930228-0086,I-4132,19930228-0086,completed,4.0
I-547119930228-0086,I-5471,19930228-0086,withdrawn,
I-14819930228-0086,I-148,19930228-0086,not started,
I-46119930228-0086,I-461,19930228-0086,not started,
I-46219930228-0086,I-462,19930228-0086,completed,3.0
I-46519930228-0086,I-465,19930228-0086,withdrawn,
I-46319930228-0086,I-463,19930228-0086,completed,5.0
I-46819930228-0086,I-468,19930228-0086,registered,
I-549619930228-0086,I-5496,19930228-0086,withdrawn,
I-547319930228-0086,I-5473,19930228-0086,not started,
I-46619930228-0086,I-466,19930228-0086,registered,
I-551819930228-0086,I-5518,19930228-0086,registered,
I-46919930228-0086,I-469,19930228-0086,withdrawn,
I-110419930228-0086,I-1104,19930228-0086,completed,4.0
I-47019930228-0086,I-470,19930228-0086,registered,
I-58119930228-0086,I-581,19930228-0086,registered,
I-111519930228-0086,I-1115,19930228-0086,withdrawn,
I-58419930228-0086,I-584,19930228-0086,completed,5.0
I-59019930228-0086,I-590,19930228-0086,not started,
I-522119901108-0087,I-5221,19901108-0087,completed,4.0
I-218719901108-0087,I-2187,19901108-0087,completed,4.0
I-448219901108-0087,I-4482,19901108-0087,registered,
I-313019901108-0087,I-3130,19901108-0087,registered,
I-135719901108-0087,I-1357,19901108-0087,not started,
I-491019901108-0087,I-4910,19901108-0087,completed,4.0
I-251119901108-0087,I-2511,19901108-0087,completed,3.0
I-103319901108-0087,I-1033,19901108-0087,not started,
I-147319901108-0087,I-1473,19901108-0087,withdrawn,
I-334419901108-0087,I-3344,19901108-0087,registered,
I-334619901108-0087,I-3346,19901108-0087,not started,
I-334819901108-0087,I-3348,19901108-0087,withdrawn,
I-250619920826-0088,I-2506,19920826-0088,completed,4.0
I-250719920826-0088,I-2507,19920826-0088,registered,
I-250919920826-0088,I-2509,19920826-0088,completed,5.0
I-135319920826-0088,I-1353,19920826-0088,not started,
I-50719920826-0088,I-507,19920826-0088,completed,3.0
